,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
42,Family,Robot Wars,Robot Wars,Series 9 Episode 4,"Robot Wars is a knockout competition to find the toughest, most advanced fighting robots. In this fast-paced series, competing teams of amateur robot designers build robots to fight to the death in a bulletproof arena.","This fourth heat is an explosive display of spinners, as old favourites take on new hopefuls. Competing for a place in the heat final are Supernova, Frostbite, Wyrm, High 5, Crushtacean, Ironside 3, Pulsar and Apex.",['ABC ME'],https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1386A004S00_5fe179594d052.jpg,"Host Dara O'Briain, Angela Scanlon","['abc3', 'family-viewing-abcme', '3featured', 'family-viewing']",2021-01-08 06:00:00,G,3540
43,Family,Athleticus,Athleticus,Series 1 Episode 24 Tennis Practice,"From table tennis to fixed bar, bobsleigh and curling, the animals of Athleticus react according to their personality and the peculiarities of their anatomy, creating comical or poetic situations, but always offbeat.",A young seal whacks every ball back during a tennis training exercise and provokes her coach's rage - he's a feisty flamingo.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2129A024S00_5f0d49a7a9bd7.jpg,No more information found,"['abc3', '3toons', 'family-viewing']",2020-07-26 06:42:00,G,135
44,Family,Horrible Histories,Horrible Histories,Series 6 Wily Winston Churchill,"A Horribly Historical look at everything from the Ancient Olympics to the Moon Landings, featuring your favourite Historical figures and some very special celebrity guests.","We follow Churchill from a young soldier in India during the time of Queen Victoria, through the First World War to victory in WWII and finally to his retirement in the Swinging Sixties.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/publicity_ZW0381A010S00.jpg,"Cast Michael Abubakar, Richard David-Caine, Jalaal Hartley, Harrie Hayes, Emily Lloyd-Saini","['abc3', '3comedy', '3family', 'childrens', 'family-viewing-abcme', 'family-viewing']",2022-03-10 13:01:54,G,1653
45,Family,Australia Remastered: Wild Treasures,Australia Remastered: Wild Treasures,Ancient Forests,Australia's diverse and unique landscapes and ecosystems are unparalleled. Aaron Pedersen showcases unique places of ecological significance and natural beauty where animals have adapted to their particular habitats.,The Daintree Rainforest has one of the highest rates of biodiversity on Earth. Aaron Pedersen explains how this oldest rainforest on Earth is a window into an Australia that has otherwise vanished.,"['ABC TV', 'ABC ME', 'DOCUMENTARY', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1841H005S00_5ff7c03194c0b_1920.jpg,Host Aaron Pedersen,"['abc1', 'abc3', 'docs', 'factual', 'nature', 'wildlife', 'natural-world', 'animals', 'ocean', 'environment', 'explore', 'informative', 'science-week', 'family-viewing-abcme', 'abcme-shoulder', 'a:retirees', 'docuseries', 'australia', 'family-viewing']",2021-01-11 21:22:47,G,3205
46,Family,What Is Music?,What Is Music?,How Do You Score A Film?,Why do we love a good beat? Does classical music really make you smarter? Join triple j's Linda Marigliano and composer Dan Golding as they explore the electrifying fusion of emotion and science in music.,"Wondered how film scores evolved over time? Dan composes five scores for five film scenes starring Linda, taking us from silent era to the modern blockbuster.","['ABC ARTS', 'ABC TV', 'ARTS & CULTURE', 'DOCUMENTARY', 'EDUCATION', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1719H010S00_5b9f2e7d62de3_1280.jpg,"Host Dan Golding, Linda Marigliano","['iview', 'abcarts', 'arts', 'music', 'docs', 'factual', 'docs-short', 'abc1', 'education', 'family-viewing', 'secondary-arts']",2022-01-24 06:00:00,PG,1005
47,Family,Find Me In Paris,Find Me In Paris,Series 2 Episode 8 Break a Leg,"Lena seeks to find who she is and why everyone is so interested in her and her timepiece. When she and her friends attend a dance workshop in the South of France, they have to fight for the only spot available in the company.","When Lena joins Max in a risky dance routine to dazzle Armando, the routine goes wrong and Max seriously injures his knee.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1944A008S00_5dc3a75124ba2_1280.jpg,"Cast Jessica Lord, Eubha Akilade, Castle Rock, Terique Jarrett, Christy O'Donnell","['abc3', 'abc3-faves', '3featured', '3drama', '3sport', '3dance', 'family-viewing']",2021-07-16 06:00:00,G,1461
48,Family,Athleticus,Athleticus,Series 3 Episode 4 Tai Chi,"From table tennis to fixed bar, bobsleigh and curling, the animals of Athleticus react according to their personality and the peculiarities of their anatomy, creating comical or poetic situations, but always offbeat.",An awestruck elephant watches the elegant ballet performed by flamingos doing Tai Chi. The clumsy pachyderm wants to join in but gets the cold shoulder!,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3061A004S00_6143f5b02a485_1920.jpg,No more information found,"['abc3', '3toons', 'family-viewing']",2021-11-21 06:00:00,G,135
49,Family,Athleticus,Athleticus,Series 3 Episode 14 Window Cleaners,"From table tennis to fixed bar, bobsleigh and curling, the animals of Athleticus react according to their personality and the peculiarities of their anatomy, creating comical or poetic situations, but always offbeat.","A hippo window-cleaner in a hanging basket is effortlessly overtaken by a giraffe colleague! Miffed, the hippo speeds up the scrubbing, eager to finish first.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3061A014S00_6149778aa1894.jpg,No more information found,"['abc3', '3toons', 'family-viewing']",2021-11-21 06:00:00,G,135
50,Family,Bluey (Mandarin),Bluey (Mandarin),Calypso,"Bluey is an inexhaustible six-year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination and her mental, physical and emotional resilience. (Mandarin)","Bluey is an inexhaustible six-year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination and her mental, physical and emotional resilience. (Mandarin)","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2653A027S00_61ea2f9a6e61b_1280.jpg,No more information found,"['abc4kids', 'childrens', 'mandarin', 'family-viewing']",2022-02-01 06:01:00,G,420
51,Family,The Crystal Maze,The Crystal Maze,Series 3 Episode 8,"A team of five contestants, led by an eccentric Maze Master, journey through four fantastical time zones in this adventure game show.","TV presenter Laura Whitmore Captains her team comedian Chris Ramsey, dancers Perri Kiely and Jordan Banjo, and retired rugby player Gareth Thomas into a world of physical, mental, skilful and mysterious challenges.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1958A008S00_5efc143c690af_1280.jpg,Host Richard Ayoade,"['abc3', '3featured', 'abc3-faves', 'family-viewing-abcme', 'family-viewing']",2022-03-06 14:20:00,PG,2790
52,Family,Athleticus,Athleticus,Series 2 Episode 21 Ski Lift,"From table tennis to fixed bar, bobsleigh and curling, the animals of Athleticus react according to their personality and the peculiarities of their anatomy, creating comical or poetic situations, but always offbeat.","An ostrich sits on a ski lift, admiring the view, but suddenly everything stops.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2349A021S00_5f7e3a2fc938e_1920.jpg,No more information found,"['abc3', '3toons', 'family-viewing']",2020-10-11 06:01:00,G,135
53,Family,And We Danced,And We Danced,Series 1 Episode 3 Act 3: 2000 - 2020,The Australian Ballet has evolved to become our nations most treasured performing arts company and an icon of dance. And We Danced looks back to reveal what has shaped this world-class institution and made it uniquely ours.,"The Australian Ballet entered the new millennium with a bold creative appointment. Fresh from the dancer's ranks and with no leadership experience, David McAllister took over from Ross Stretton as Artistic Director in 2001. (Final)","['ABC TV Plus', 'ABC ARTS', 'DOCUMENTARY', 'ARTS & CULTURE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ac/AC1945H003S00_60ed2ba64845e.jpg,Narrator Lisa McCune,"['abc2', 'docs', 'abcarts', 'arts', 'culture', 'dance', 'docuseries', 'ballet', 'performance', 'australian-ballet', 'compelling', 'informative', 'ns:be-entertained', 'a:older-sink-dink', 'a:young-sink-dink', 'a:retirees', 'a:established-parents', 'australia', 'family-viewing']",2021-07-28 21:01:12,G,3480
54,Family,Odd Squad,Odd Squad,Series 1 Trials And Tubulations Part Two,"The Odd Squad Mobile Unit is back for more global adventures! From Paris, to Chicago, to Singapore, the team will travel the world in search of anything strange, weird, and especially odd.","In this two part episode, the tube system breaks and Olive and Otto are left stranded in a dan-gerous forest.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0308A114S0056fc649cc80442.51724715_1280.jpg,"Cast Alyssa Hidalgo, Gavin MacIver-Wright, Glee Dango, Jayce Alexander, Shazdeh Kapadia","['abc3', '3shoulder', '3tween', '3learn', '3oddsquad', 'abc3-faves', 'me-onboard', 'childrens', 'family-viewing-abcme', 'entertainment', 'investigation', 'adventure', 'explore', 'learn', 'mystery', 'funny', 'family-viewing']",2021-08-01 08:45:00,G,690
55,Family,Andy's Safari Adventures,Andy's Safari Adventures,Andy and the Giraffe,"Andy works at Safari World, the biggest wildlife park on the planet, with boss, Mr Hammond, and tech wiz Jen. When trouble strikes Andy jets off in his safari-mobile to visit animals around the world in search of a solution.","When Jen accidentally grinds up some giraffe thorn tree seeds that Mr Hammond wanted Andy to plant, Andy must head to the Namibian desert in Southern Africa and track some down.","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1924A010S00_5cecc2e9885f9.jpg,No more information found,"['abc4kids', '4liveaction', '4family', 'childrens', 'family-viewing']",2022-03-11 18:56:34,G,833
56,Family,Bluey,Bluey,The Adventure,"Bluey is an inexhaustible six year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination as well as her mental, physical and emotional resilience.","Princesses, horses and magic wands. Bluey and Chloe can play any role they want, when they embark on an adventure to save their playground kingdom from the Greedy Queen.","['ABC Kids', 'ABC ME']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1702Q046S00_5c99c4583473c.jpg,No more information found,"['abc4kids', 'abc3', '4family', '4featured', '4upper', '4lower', '4girls', 'logies', 'abcme-shoulder', 'pilotfaves', 'childrens', 'featured', 'watchwiththekids', '4best', 'family-viewing-abcme', '4animals', 'family-viewing']",2022-03-30 06:06:30,G,420
57,Family,Bluey,Bluey,Cafe,"Bluey is an inexhaustible six year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination as well as her mental, physical and emotional resilience.","In the park Bluey meets a new playmate Winnie, but when Bluey wants to invite her and her dad home for breakfast, she learns that adults take a little bit longer to make friends.","['ABC Kids', 'ABC ME']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1903Q052S00_5f8e734933cdf.jpg,No more information found,"['abc4kids', 'abc3', '4family', '4featured', '4upper', '4lower', '4girls', 'abcme-shoulder', 'childrens', 'watchwiththekids', '4best', 'family-viewing-abcme', '4animals', 'family-viewing']",2022-02-14 06:21:30,G,420
58,Family,Operation Ouch!,Operation Ouch!,Series 2 Episode 3,"Operation Ouch! is back! Join Dr Chris, Dr Xand and Dr Ronx for awesome lab experiments, intriguing injuries, Brilliant Bodies and a serious dose of Ouchology.","The doctors take a super close up look at how the eye works, and Dr Chris finds out what body fat does. Over in Accidents and Emergency one patient has a mystery rash and another has a bad infection under her fingernail.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9424A003S0056c28099bb0265.58139888_1280.jpg,"Host Chris Van Tulleken, Xand Van Tulleken","['3drama', '3action', 'abc3', '3tween', '3science', 'me-family', 'me-officially-crazy', 'childrens', 'family-viewing-abcme', 'learn', 'family-viewing', 'abc3', '3summer']",2021-06-21 10:18:00,G,1694
59,Family,Bluey,Bluey,Grandad,"Bluey is an inexhaustible six year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination as well as her mental, physical and emotional resilience.","Grandad is supposed to be resting, but when Bluey and Bingo go to visit him, he makes a run for it with the kids and takes them on a madcap adventure into the bush.","['ABC Kids', 'ABC ME']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1903Q042S00_5f850cba1a648.jpg,No more information found,"['abc4kids', 'abc3', '4family', '4featured', '4upper', '4lower', '4girls', 'abcme-shoulder', 'childrens', 'watchwiththekids', '4best', 'family-viewing-abcme', '4animals', 'family-viewing']",2022-02-14 06:24:00,G,420
60,Family,Fight For Planet A: Our Climate Challenge,Fight For Planet A: Our Climate Challenge Extras,Series 1 Interview: Kerry Trapnell,Fight for Planet A: Our Climate Challenge explores how we can all reduce our individual and collective carbon emissions. This three-part documentary aims to empower and motivate Australians to take action on climate change.,Fight for Planet A: Our Climate Challenge explores how we can all reduce our individual and collective carbon emissions. This three-part documentary aims to empower and motivate Australians to take action on climate change.,"['ABC TV', 'ABC ME', 'DOCUMENTARY', 'LIFESTYLE', 'SCIENCE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/dc/DC1904H003S00_5f4369e737c07.jpg,Host Craig Reucassel,"['abc1', 'docs', 'extras', 'lifestyle', 'factual', 'nature', 'science', 'science-week', 'climate-change', 'environment', 'inspirational', 'abc3', 'family-viewing-abcme', 'abcme-shoulder']",2020-08-25 21:32:00,G,169
61,Family,Odd Squad,Odd Squad,Series 1 6:00 to 6:05 Part 2,"The Odd Squad Mobile Unit is back for more global adventures! From Paris, to Chicago, to Singapore, the team will travel the world in search of anything strange, weird, and especially odd.","In this two part episode, dinosaurs break out of the dinosaur room in headquarters and Olive and Otto must travel back in time to save the day.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0308A098S0056fb68fd357849.98514177_1280.jpg,"Cast Alyssa Hidalgo, Gavin MacIver-Wright, Glee Dango, Jayce Alexander, Shazdeh Kapadia","['abc3', '3shoulder', '3tween', '3learn', '3oddsquad', 'abc3-faves', 'me-onboard', 'childrens', 'family-viewing-abcme', 'entertainment', 'investigation', 'adventure', 'explore', 'learn', 'mystery', 'funny', 'family-viewing']",2021-08-01 08:45:00,G,690
